review_id,target_institution_id,target_programme_id,target_institution,target_programme,target_url,country,degree_level,discipline,field_name,resolution_level,final_value,target_scope,donor_institution,donor_programme,donor_value,donor_scope,provider,source_url,evidence_text,raw_document_id,support_count,combined_uncertainty,compatibility_reason
HQA-09885,scorecard-us-stage1-044,a0e89561-e6b4-548d-a4aa-92d4229384e0,Montana State University,Montana State University Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-044-b,US,bachelor,engineering,tuition,H2,USD 27101 / annual (international),institution,Montana State University,,USD 27101 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 27101 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),8cfa8164-761f-4b5c-8df3-c4f10f7e143f,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-09923,scorecard-us-stage1-067,a1c471ec-d052-554d-bc5f-1582181727b1,University of Washington-Seattle Campus,University of Washington-Seattle Campus Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-067-b,US,bachelor,engineering,tuition,H2,USD 39114 / annual (international),institution,University of Washington-Seattle Campus,,USD 39114 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 39114 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),ae9ada61-e365-422e-8f49-4d06f985b4e2,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-10075,scorecard-us-stage1-061,a5aaa23f-4d92-5605-8c9d-34eddf1dd888,The University of Tennessee-Knoxville,The University of Tennessee-Knoxville Computer Science,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-061-a,US,master,computer science,tuition,H2,USD 31664 / annual (international),institution,The University of Tennessee-Knoxville,,USD 31664 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 31664 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),1fd6b7e5-892d-4d96-b1f1-85176b24849f,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-10113,scorecard-us-stage1-039,a64d6e2d-dad7-53d1-998c-4537f2108b46,University of Maine,University of Maine Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-039-b,US,bachelor,engineering,tuition,H2,USD 32534 / annual (international),institution,University of Maine,,USD 32534 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,: Most-Recent-Cohorts-Institution.csv Annual tuition and fees for in-state students: 11744 [source column TUITIONFEE_IN] (currency=USD; basis=annual; audience=domestic) Annual tuition and fees for out-of-state students: 32534 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),38b3c9dd-170b-4f2e-9999-5617ce7bd1ef,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-10189,scorecard-us-stage1-053,a8f1a725-50d6-502e-abf2-8faece30ad21,Ohio State University-Main Campus,Ohio State University-Main Campus Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-053-b,US,bachelor,engineering,tuition,H2,USD 33502 / annual (international),institution,Ohio State University-Main Campus,,USD 33502 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 33502 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),89df2961-886e-4dd5-aee8-2b87caedd821,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-10227,stanford-us-canary,a99fe8b8-2153-590f-875c-d3d09599f1cf,Stanford University,Stanford Computer Science (alternate),https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=stanford-us-canary-b,US,bachelor,engineering,tuition,H2,USD 56169 / annual (international),institution,Stanford University,,USD 56169 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 56169 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),262a0afc-c6fd-41ad-99b2-01247c4f0da7,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-10265,scorecard-us-stage1-068,a9de1268-7f4a-5f97-8064-1d1e764eda2f,University of Wisconsin-Madison,University of Wisconsin-Madison Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-068-b,US,bachelor,engineering,tuition,H2,USD 38630 / annual (international),institution,University of Wisconsin-Madison,,USD 38630 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 38630 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),02aded6f-d8a0-47bc-bce9-133bcad66620,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-10379,scorecard-us-stage1-041,abafde18-e90f-5df3-a539-8a96af71185f,University of Minnesota-Twin Cities,University of Minnesota-Twin Cities Computer Science,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-041-a,US,master,computer science,tuition,H2,USD 33325 / annual (international),institution,University of Minnesota-Twin Cities,,USD 33325 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 33325 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),10d0c78c-2934-4d69-a4f9-b38293d24a0d,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-10417,scorecard-us-stage1-043,acf61081-7cd9-5ccc-9833-0fef02293d62,Mississippi State University,Mississippi State University Computer Science,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-043-a,US,master,computer science,tuition,H2,USD 23950 / annual (international),institution,Mississippi State University,,USD 23950 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 23950 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),8e13f02f-8f80-4da5-bb33-5f0c67176c69,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-10455,scorecard-us-stage1-054,adfc2516-288d-57ee-b218-b1185ca9f0ec,University of Oklahoma-Norman Campus,University of Oklahoma-Norman Campus Computer Science,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-054-a,US,master,computer science,tuition,H2,USD 27069 / annual (international),institution,University of Oklahoma-Norman Campus,,USD 27069 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 27069 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),69500633-6523-4b27-8d2b-e92dc2e76426,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-10531,scorecard-us-stage1-049,af9fcfb6-f44c-51fa-a035-7283afe06b3d,Rutgers University-New Brunswick,Rutgers University-New Brunswick Computer Science,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-049-a,US,master,computer science,tuition,H2,USD 31785 / annual (international),institution,Rutgers University-New Brunswick,,USD 31785 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 31785 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),2d9d62ab-8309-48e1-8d73-427e95524ccf,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-10721,scorecard-us-stage1-019,b2538924-1eb5-58b5-8529-2b0b2c62b150,Florida International University,Florida International University Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-019-b,US,bachelor,engineering,tuition,H2,USD 18963 / annual (international),institution,Florida International University,,USD 18963 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 18963 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),1ff53a75-a4db-48cc-8a35-3e48ae8b9665,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-11025,scorecard-us-stage1-001,b413c6d2-c13b-569e-ad17-96aebc7b23f6,University of Alaska Anchorage,University of Alaska Anchorage Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-001-b,US,bachelor,engineering,tuition,H2,USD 25228 / annual (international),institution,University of Alaska Anchorage,,USD 25228 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 25228 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),ce3101b7-b0e5-4638-a9df-642f43aa15b2,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-11101,scorecard-us-stage1-017,b435761b-a474-5574-859f-c28ceec3a004,University of Delaware,University of Delaware Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-017-b,US,bachelor,engineering,tuition,H2,USD 36090 / annual (international),institution,University of Delaware,,USD 36090 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 36090 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),1195026b-35b8-4b2e-9b00-002be9007355,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-11139,scorecard-us-stage1-069,b4f3ad7f-3afc-53c8-abd3-400aef8d4f96,West Virginia University,West Virginia University Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-069-b,US,bachelor,engineering,tuition,H2,USD 25320 / annual (international),institution,West Virginia University,,USD 25320 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 25320 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),a9766d9c-663a-4443-93f7-7dad2c527ba1,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-11177,scorecard-us-stage1-049,b5cd2d0f-c828-5330-901e-cb40dd673cf2,Rutgers University-New Brunswick,Rutgers University-New Brunswick Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-049-b,US,bachelor,engineering,tuition,H2,USD 31785 / annual (international),institution,Rutgers University-New Brunswick,,USD 31785 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 31785 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),2d9d62ab-8309-48e1-8d73-427e95524ccf,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-11595,scorecard-us-stage1-009,bbd86d2d-a2be-56e5-a118-9fe57cf9d0c5,California State University-Fullerton,California State University-Fullerton Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-009-b,US,bachelor,engineering,tuition,H2,USD 18833 / annual (international),institution,California State University-Fullerton,,USD 18833 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 18833 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),fd5fffed-07eb-4dc8-9713-e504f6ac8cc1,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-11861,scorecard-us-stage1-014,c26a457c-4936-5aeb-b347-6f425bc13786,University of Connecticut,University of Connecticut Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-014-b,US,bachelor,engineering,tuition,H2,USD 40502 / annual (international),institution,University of Connecticut,,USD 40502 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 40502 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),f8a06aad-cdb1-4ef1-9de8-8b1a9d5f0306,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-11937,scorecard-us-stage1-057,c3fc1ce7-b5b2-52d8-bfbf-d9d98e032281,University of Puerto Rico-Mayaguez,University of Puerto Rico-Mayaguez Computer Science,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-057-a,US,master,computer science,tuition,H2,USD 6162 / annual (international),institution,University of Puerto Rico-Mayaguez,,USD 6162 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 6162 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),e3fd992f-355c-4abe-946c-d2b36832b70c,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-12013,scorecard-us-stage1-011,c541127d-9966-5253-b222-41a629424b52,Colorado State University-Fort Collins,Colorado State University-Fort Collins Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-011-b,US,bachelor,engineering,tuition,H2,USD 30535 / annual (international),institution,Colorado State University-Fort Collins,,USD 30535 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 30535 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),5915ac9b-4f75-415d-b268-9f260ce80890,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-12085,imperial-uk-canary,c5b5eba6-707a-51a9-b64a-9385389c6bd7,Imperial College London,Mathematics and Computer Science,https://discoveruni.gov.uk/course-details/10003270/GG41/Full-time/,UK,bachelor,computer science,programme_identity,H3,Mathematics and Computer Science,programme,Imperial College London,Mathematics and Computer Science,Mathematics and Computer Science,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10003270/GG14/Full-time/,Mathematics and Computer Science at Imperial College London | Discover Uni Course Details,6c98f57c-2047-49c6-a230-ff71a4282b68,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-12086,imperial-uk-canary,c5b5eba6-707a-51a9-b64a-9385389c6bd7,Imperial College London,Mathematics and Computer Science,https://discoveruni.gov.uk/course-details/10003270/GG41/Full-time/,UK,bachelor,computer science,credential,H3,BEng (Hons),programme,Imperial College London,Mathematics and Computer Science,BEng (Hons),programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10003270/GG14/Full-time/,BEng (Hons) Mathematics and Computer Science Imperial College London,6c98f57c-2047-49c6-a230-ff71a4282b68,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-12091,imperial-uk-canary,c5b5eba6-707a-51a9-b64a-9385389c6bd7,Imperial College London,Mathematics and Computer Science,https://discoveruni.gov.uk/course-details/10003270/GG41/Full-time/,UK,bachelor,computer science,duration,H3,3 year course,programme,Imperial College London,Mathematics and Computer Science,3 year course,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10003270/GG14/Full-time/,Length 3 year course,6c98f57c-2047-49c6-a230-ff71a4282b68,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-12092,imperial-uk-canary,c5b5eba6-707a-51a9-b64a-9385389c6bd7,Imperial College London,Mathematics and Computer Science,https://discoveruni.gov.uk/course-details/10003270/GG41/Full-time/,UK,bachelor,computer science,location,H3,South Kensington,programme,Imperial College London,Mathematics and Computer Science,South Kensington,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10003270/GG14/Full-time/,Location : South Kensington,6c98f57c-2047-49c6-a230-ff71a4282b68,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-12093,imperial-uk-canary,c5b5eba6-707a-51a9-b64a-9385389c6bd7,Imperial College London,Mathematics and Computer Science,https://discoveruni.gov.uk/course-details/10003270/GG41/Full-time/,UK,bachelor,computer science,delivery_mode,H3,Full time,programme,Imperial College London,Mathematics and Computer Science,Full time,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10003270/GG14/Full-time/,Study mode Full time,6c98f57c-2047-49c6-a230-ff71a4282b68,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-12469,scorecard-us-stage1-003,c982418d-cdd6-5c96-b81a-c7632f17a300,Auburn University,Auburn University Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-003-b,US,bachelor,engineering,tuition,H2,USD 31956 / annual (international),institution,Auburn University,,USD 31956 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 31956 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),7abd3946-0252-48f3-bd5d-399d4117b2d8,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-12507,scorecard-us-stage1-021,caddc981-801b-517c-a865-a15c3770d68d,Kennesaw State University,Kennesaw State University Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-021-b,US,bachelor,engineering,tuition,H2,USD 17690 / annual (international),institution,Kennesaw State University,,USD 17690 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 17690 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),63b19945-41c4-4cf7-817f-83efdf46f769,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-12545,scorecard-us-stage1-012,cb438170-dfbb-5b3b-b816-a85c986e6f6e,University of Colorado Boulder,University of Colorado Boulder Computer Science,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-012-a,US,master,computer science,tuition,H2,USD 38284 / annual (international),institution,University of Colorado Boulder,,USD 38284 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,: Most-Recent-Cohorts-Institution.csv Annual tuition and fees for in-state students: 12466 [source column TUITIONFEE_IN] (currency=USD; basis=annual; audience=domestic) Annual tuition and fees for out-of-state students: 38284 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),90829c81-27e3-4a51-b9e3-10ea6e481d41,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-12659,scorecard-us-stage1-013,cc90298b-6f45-5b1d-bc5a-fa5317762d0b,Central Connecticut State University,Central Connecticut State University Computer Science,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-013-a,US,master,computer science,tuition,H2,USD 24906 / annual (international),institution,Central Connecticut State University,,USD 24906 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,: Most-Recent-Cohorts-Institution.csv Annual tuition and fees for in-state students: 11502 [source column TUITIONFEE_IN] (currency=USD; basis=annual; audience=domestic) Annual tuition and fees for out-of-state students: 24906 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),e45ad6ba-6d0c-4702-83a7-be87974b9f2d,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-12853,tu-delft-nl-canary,d09b3b83-7fe8-5626-bb42-6dd7661c0972,Delft University of Technology,Computer Science,https://onderwijsdata.duo.nl/api/3/action/datastore_search?filters=%7B%22ONDERWIJSBESTUURID%22%3A%22107B605%22%2C%22OPLEIDINGSEENHEIDCODE%22%3A%221001O6612%22%7D&limit=1&resource_id=ffffa7ad-e6a2-4ba7-9fc2-a09df4128555&target=tu-delft-nl-canary-1001O6612,NL,master,computer science,delivery_mode,H3,VOLTIJD,programme,Delft University of Technology,Data Science and Artificial Intelligence Technology,VOLTIJD,programme,duo_rio_ho,https://onderwijsdata.duo.nl/api/3/action/datastore_search?filters=%7B%22ONDERWIJSBESTUURID%22%3A%22107B605%22%2C%22OPLEIDINGSEENHEIDCODE%22%3A%221001O8897%22%7D&limit=1&resource_id=ffffa7ad-e6a2-4ba7-9fc2-a09df4128555,RIO delivery mode: VOLTIJD [source column VORM],d2fef8ad-137d-474a-aef1-054246035367,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-12854,tu-delft-nl-canary,d09b3b83-7fe8-5626-bb42-6dd7661c0972,Delft University of Technology,Computer Science,https://onderwijsdata.duo.nl/api/3/action/datastore_search?filters=%7B%22ONDERWIJSBESTUURID%22%3A%22107B605%22%2C%22OPLEIDINGSEENHEIDCODE%22%3A%221001O6612%22%7D&limit=1&resource_id=ffffa7ad-e6a2-4ba7-9fc2-a09df4128555&target=tu-delft-nl-canary-1001O6612,NL,master,computer science,programme_language,H3,NLD,programme,Delft University of Technology,Data Science and Artificial Intelligence Technology,NLD,programme,duo_rio_ho,https://onderwijsdata.duo.nl/api/3/action/datastore_search?filters=%7B%22ONDERWIJSBESTUURID%22%3A%22107B605%22%2C%22OPLEIDINGSEENHEIDCODE%22%3A%221001O8897%22%7D&limit=1&resource_id=ffffa7ad-e6a2-4ba7-9fc2-a09df4128555,RIO programme language: NLD [source column VOERTAAL],d2fef8ad-137d-474a-aef1-054246035367,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-12887,geneva-ch-canary,d0bfd80a-11d0-5bed-a14b-98593eba80c2,University of Geneva,University of Geneva Data Science,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities?target=geneva-ch-canary-a,CH,master,data science,tuition,H2,CHF 435 / per semester (international),institution,University of Geneva,,CHF 435 / per semester (international),institution,swissuniversities_tuition,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities,Foreign tuition: 435 [literal matched-row value] (credential=Foreign tuition; currency=CHF; basis=per semester; audience=international; cycle=2026-2027),23ca051b-4cc1-4782-9883-33c65f4a700f,1,0.2907,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-12888,geneva-ch-canary,d0bfd80a-11d0-5bed-a14b-98593eba80c2,University of Geneva,University of Geneva Data Science,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities?target=geneva-ch-canary-a,CH,master,data science,additional_fees,H2,CHF 65 / per semester,institution,University of Geneva,,CHF 65 / per semester,institution,swissuniversities_tuition,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities,Other compulsory fees: 65 [literal matched-row value] (currency=CHF; basis=per semester; audience=all; cycle=2026-2027),23ca051b-4cc1-4782-9883-33c65f4a700f,1,0.2907,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-12921,discover-uk-stage1-020,d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,University Centre Somerset College Group,"Makeup Artistry, Prosthetic FX and Wig Making",https://discoveruni.gov.uk/en/course-details/10000878/00245991-ba-media-make-FT/Full-time/,UK,bachelor,other,programme_identity,H3,"Makeup Artistry, Prosthetic FX and Wig Making",programme,University Centre Somerset College Group,"Makeup Artistry, Prosthetic FX and Wig Making","Makeup Artistry, Prosthetic FX and Wig Making",programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000878/00245990-fdeg-media-make-FT/Full-time/,"Makeup Artistry, Prosthetic FX and Wig Making at University Centre Somerset College Group",c720b903-f750-4697-9849-a9d79323e125,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-12922,discover-uk-stage1-020,d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,University Centre Somerset College Group,"Makeup Artistry, Prosthetic FX and Wig Making",https://discoveruni.gov.uk/en/course-details/10000878/00245991-ba-media-make-FT/Full-time/,UK,bachelor,other,credential,H3,FDA,programme,University Centre Somerset College Group,"Makeup Artistry, Prosthetic FX and Wig Making",FDA,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000878/00245990-fdeg-media-make-FT/Full-time/,"Back FDA Makeup Artistry, Prosthetic FX and Wig Making",c720b903-f750-4697-9849-a9d79323e125,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-12927,discover-uk-stage1-020,d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,University Centre Somerset College Group,"Makeup Artistry, Prosthetic FX and Wig Making",https://discoveruni.gov.uk/en/course-details/10000878/00245991-ba-media-make-FT/Full-time/,UK,bachelor,other,duration,H3,2 year course,programme,University Centre Somerset College Group,"Makeup Artistry, Prosthetic FX and Wig Making",2 year course,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000878/00245990-fdeg-media-make-FT/Full-time/,Length 2 year course,c720b903-f750-4697-9849-a9d79323e125,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-12928,discover-uk-stage1-020,d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,University Centre Somerset College Group,"Makeup Artistry, Prosthetic FX and Wig Making",https://discoveruni.gov.uk/en/course-details/10000878/00245991-ba-media-make-FT/Full-time/,UK,bachelor,other,location,H3,Taunton College,programme,University Centre Somerset College Group,"Makeup Artistry, Prosthetic FX and Wig Making",Taunton College,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000878/00245990-fdeg-media-make-FT/Full-time/,Location : Taunton College,c720b903-f750-4697-9849-a9d79323e125,1,0.3403,HIERARCHICAL_DONOR_SELECTED
