programme_id,institution_id,programme_name,field_name,final_value,resolution_status,resolution_level,field_scope,donor_entity_ids,donor_entities,donor_scope,provider,source_url,raw_document_ids,compatibility,cycle_compatibility,applicability_compatibility,uncertainty,uncertainty_category,support_count,donor_assertion_ids,reason
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,career_outcomes,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,employment_outcomes,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,intakes,"{""periodNumber"": 3, ""semester"": ""VT"", ""year"": 2026}",DIRECT_ACCEPTED,H0,programme,7670144e-e4f8-58af-be95-830fb3831ee2,target programme,programme,susa_navet_event,https://api.skolverket.se/susa-navet/emil3/educationEvents/e.uoh.uu.1bg025.67407.20261,16f727d8-1347-40a9-8794-2e54bd0ad470,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,3568df62-9512-5a79-91db-38b5200daaaa,DIRECT_TARGET_AVAILABLE
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,final_deadline,2026-03-16,DIRECT_ACCEPTED,H0,programme,7670144e-e4f8-58af-be95-830fb3831ee2,target programme,programme,susa_navet_event,https://api.skolverket.se/susa-navet/emil3/educationEvents/e.uoh.uu.1bg025.67407.20261,16f727d8-1347-40a9-8794-2e54bd0ad470,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,59acf68f-5088-53b1-9e8b-ecf9bface35b,DIRECT_TARGET_AVAILABLE
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,rolling_admission,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,minimum_degree,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,subject_prerequisites,Grundläggande behörighet,DIRECT_ACCEPTED,H0,programme,7670144e-e4f8-58af-be95-830fb3831ee2,target programme,programme,susa_navet_info,https://api.skolverket.se/susa-navet/emil3/educationInfos/i.uoh.uu.1bg025.67407.20261,b184f508-f0a0-4bfa-8eb2-f58bf1f0f6d8,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,20c1e0ee-2488-50e9-a80c-55ed353ce457,DIRECT_TARGET_AVAILABLE
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,required_documents,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,standardized_tests,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,work_experience,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,ielts_overall,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,ielts_subscores,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,toefl,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,duolingo,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,application_fee,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,priority_deadline,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,international_deadline,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,funding_deadline,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,minimum_gpa,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,gpa_scale,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,recommendation_letters,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,sop_essay_requirements,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,portfolio,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,scholarships,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,funding,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,funding_amount,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,funding_eligibility,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
7670144e-e4f8-58af-be95-830fb3831ee2,uppsala-se-canary,Floristics and Faunistics L,application_url,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,programme_identity,MPharm (Hons) Pharmacy,DIRECT_ACCEPTED,H0,programme,770878eb-c3e4-583c-aeb7-0113b97486cf,target programme,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000886/APCB001MUU/Full-time/,ef03fe0d-f766-4726-98af-3d4565dc65b5,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,cb6a2831-0add-57c3-8198-6e2afed98dff,DIRECT_TARGET_AVAILABLE
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,credential,MPharm (Hons),DIRECT_ACCEPTED,H0,programme,770878eb-c3e4-583c-aeb7-0113b97486cf,target programme,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000886/APCB001MUU/Full-time/,ef03fe0d-f766-4726-98af-3d4565dc65b5,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,99047292-2121-520a-9770-472f7f9a4b99,DIRECT_TARGET_AVAILABLE
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,programme_status,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,academic_cycle,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,tuition,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,additional_fees,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,duration,5 year course,DIRECT_ACCEPTED,H0,programme,770878eb-c3e4-583c-aeb7-0113b97486cf,target programme,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000886/APCB001MUU/Full-time/,ef03fe0d-f766-4726-98af-3d4565dc65b5,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,metadata-770878eb-c3e4-583c-aeb7-0113b97486cf-duration,DIRECT_TARGET_AVAILABLE
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,location,Moulsecoomb,DIRECT_ACCEPTED,H0,programme,770878eb-c3e4-583c-aeb7-0113b97486cf,target programme,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000886/APCB001MUU/Full-time/,ef03fe0d-f766-4726-98af-3d4565dc65b5,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,metadata-770878eb-c3e4-583c-aeb7-0113b97486cf-location,DIRECT_TARGET_AVAILABLE
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,delivery_mode,Full time,DIRECT_ACCEPTED,H0,programme,770878eb-c3e4-583c-aeb7-0113b97486cf,target programme,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000886/APCB001MUU/Full-time/,ef03fe0d-f766-4726-98af-3d4565dc65b5,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,metadata-770878eb-c3e4-583c-aeb7-0113b97486cf-delivery_mode,DIRECT_TARGET_AVAILABLE
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,programme_language,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,career_outcomes,,REVIEW,REVIEW,programme,,,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000886/APCB001MUU/Full-time/,ef03fe0d-f766-4726-98af-3d4565dc65b5,direct assertion requires review or has conflicting values,,,,,,,DIRECT_TARGET_CONFLICT
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,employment_outcomes,"{""audience"": null, ""metric"": ""go_on_to_work_and_or_study"", ""percentage"": 84, ""period"": ""15 months after the course"", ""population"": ""Pharmacy graduates at University of Brighton""}",DIRECT_ACCEPTED,H0,programme,770878eb-c3e4-583c-aeb7-0113b97486cf,target programme,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000886/APCB001MUU/Full-time/,ef03fe0d-f766-4726-98af-3d4565dc65b5,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,79ced22d-f38d-571e-bcf3-844f0f04c200,DIRECT_TARGET_AVAILABLE
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,intakes,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,final_deadline,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,rolling_admission,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,minimum_degree,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,subject_prerequisites,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,required_documents,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,standardized_tests,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,work_experience,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,ielts_overall,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,ielts_subscores,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,toefl,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,duolingo,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,application_fee,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,priority_deadline,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,international_deadline,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,funding_deadline,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,minimum_gpa,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,gpa_scale,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,recommendation_letters,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,sop_essay_requirements,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,portfolio,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,scholarships,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,funding,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,funding_amount,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,funding_eligibility,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770878eb-c3e4-583c-aeb7-0113b97486cf,discover-uk-stage1-021,Pharmacy,application_url,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,programme_identity,Digital Animation Design & Production,DIRECT_ACCEPTED,H0,programme,770f992a-7c1a-5b5c-82ad-f900668b7f1e,target programme,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000820/FDDAP/Full-time/,34aafc3b-bf19-4890-b93c-a9b79c72a334,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,c9548755-e452-5958-a448-9fcfc8e2dd93,DIRECT_TARGET_AVAILABLE
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,credential,FDA,DIRECT_ACCEPTED,H0,programme,770f992a-7c1a-5b5c-82ad-f900668b7f1e,target programme,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000820/FDDAP/Full-time/,34aafc3b-bf19-4890-b93c-a9b79c72a334,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,999b8ff6-4a1d-593e-b579-b49a99ce9c76,DIRECT_TARGET_AVAILABLE
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,programme_status,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,academic_cycle,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,tuition,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,additional_fees,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,duration,2 year course,DIRECT_ACCEPTED,H0,programme,770f992a-7c1a-5b5c-82ad-f900668b7f1e,target programme,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000820/FDDAP/Full-time/,34aafc3b-bf19-4890-b93c-a9b79c72a334,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,metadata-770f992a-7c1a-5b5c-82ad-f900668b7f1e-duration,DIRECT_TARGET_AVAILABLE
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,location,Bournemouth and Poole College,DIRECT_ACCEPTED,H0,programme,770f992a-7c1a-5b5c-82ad-f900668b7f1e,target programme,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000820/FDDAP/Full-time/,34aafc3b-bf19-4890-b93c-a9b79c72a334,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,metadata-770f992a-7c1a-5b5c-82ad-f900668b7f1e-location,DIRECT_TARGET_AVAILABLE
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,delivery_mode,Full time,DIRECT_ACCEPTED,H0,programme,770f992a-7c1a-5b5c-82ad-f900668b7f1e,target programme,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000820/FDDAP/Full-time/,34aafc3b-bf19-4890-b93c-a9b79c72a334,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,metadata-770f992a-7c1a-5b5c-82ad-f900668b7f1e-delivery_mode,DIRECT_TARGET_AVAILABLE
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,programme_language,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,career_outcomes,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,employment_outcomes,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,intakes,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,final_deadline,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,rolling_admission,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,minimum_degree,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,subject_prerequisites,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,required_documents,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,standardized_tests,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,work_experience,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,ielts_overall,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,ielts_subscores,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,toefl,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,duolingo,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,application_fee,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,priority_deadline,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,international_deadline,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,funding_deadline,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,minimum_gpa,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,gpa_scale,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,recommendation_letters,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,sop_essay_requirements,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,portfolio,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,scholarships,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
770f992a-7c1a-5b5c-82ad-f900668b7f1e,discover-uk-stage1-017,Digital Animation Design & Production,funding,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
